6660918084211405486,45,21,2019-01-15,2019-03-23,Buenos Aires,Los Angeles,774,BOOKED
7564097651874256594,73,24,2019-01-15,2019-03-24,Budapest,Amsterdam,192,BOOKED
1932199612502900603,440,16,2019-01-15,2019-04-11,Paris,Sao Paolo,348,BOOKED
5350508059912656059,300,1,2019-01-15,2019-05-04,Sydney,Munich,342,CANCELLED
7565719830872409308,141,17,2019-01-15,2019-04-12,Lausanne,Stockholm,522,CANCELLED
7613615880725224845,490,16,2019-01-16,2019-04-28,New Mexico,Athens,594,BOOKED
4322131170130660669,140,16,2019-01-16,2019-04-24,Cairo,Warsaw,360,BOOKED
1052985404744692322,439,15,2019-01-16,2019-05-07,Moscow,Los Angeles,619,BOOKED
7715924687041714056,216,17,2019-01-16,2019-04-14,Toronto,Beijing,667,BOOKED
143079031314302408,287,13,2019-01-16,2019-03-30,Moscow,Brussels,368,BOOKED
9184205966133344266,248,24,2019-01-16,2019-03-25,Amsterdam,Bogota,125,BOOKED
2642475144311290643,341,17,2019-01-16,2019-03-26,Stockholm,Amsterdam,147,BOOKED
5604520912091076973,151,2,2019-01-16,2019-03-17,Bogota,New Mexico,411,BOOKED
8528188677970930705,241,17,2019-01-16,2019-03-25,Oslo,Kiev,223,BOOKED
7871172414212249162,442,18,2019-01-16,2019-04-23,Amsterdam,Johannesburg,477,BOOKED
5512675495110295779,461,12,2019-01-16,2019-04-26,Beijing,Sydney,358,BOOKED
63817940534153066,198,24,2019-01-16,2019-04-13,Berlin,Toronto,685,BOOKED
1210348444539947759,98,24,2019-01-17,2019-04-18,Toronto,Sydney,686,BOOKED
1714131324485519407,405,6,2019-01-17,2019-03-23,Prague,Lausanne,187,BOOKED
4083785077647617770,318,19,2019-01-17,2019-05-15,Buenos Aires,Kiev,140,BOOKED
7459004418175588702,151,2,2019-01-17,2019-03-31,Cairo,Stockholm,656,BOOKED
5922005591378074972,462,13,2019-01-17,2019-03-28,Stockholm,Sydney,44,BOOKED
507630311584897657,8,9,2019-01-17,2019-05-03,Stockholm,Paris,379,BOOKED
8428256162079593952,52,3,2019-01-17,2019-04-05,Tokyo,Hong Kong,428,BOOKED
6644849261614011561,149,25,2019-01-17,2019-03-25,New York,Sao Paolo,283,BOOKED
9147660752991532598,431,7,2019-01-17,2019-04-10,Warsaw,Amsterdam,370,BOOKED
2326575243833573440,288,14,2019-01-17,2019-04-04,Sydney,Bogota,128,BOOKED
2574352224727218846,4,5,2019-01-17,2019-03-23,Beijing,Hong Kong,559,CANCELLED
7540841247016950486,67,18,2019-01-18,2019-05-14,Amsterdam,Sydney,228,BOOKED
4795080954493933314,208,9,2019-01-18,2019-04-18,Paris,Brussels,236,BOOKED
5242689288375238974,253,4,2019-01-18,2019-04-01,Stockholm,Sao Paolo,745,BOOKED
5084401199259465170,101,2,2019-01-18,2019-05-04,Kiev,New Delhi,213,BOOKED
6118279497878823131,433,9,2019-01-18,2019-04-04,Beijing,Sydney,551,BOOKED
3685506999325977921,143,19,2019-01-18,2019-03-22,Berlin,Madrid,79,BOOKED
8577600659597915897,308,9,2019-01-18,2019-05-12,Sydney,Amsterdam,454,BOOKED
6269690223341679760,481,7,2019-01-18,2019-04-10,Tokyo,Berlin,322,BOOKED
8334403304623400748,292,18,2019-01-18,2019-05-09,Paris,Osaka,432,BOOKED
1325433503661959515,108,9,2019-01-18,2019-04-04,Sydney,Los Angeles,744,BOOKED
5087548227986959540,301,2,2019-01-19,2019-04-02,Warsaw,Los Angeles,319,BOOKED
645603065108937250,138,14,2019-01-19,2019-03-19,Sydney,New Delhi,58,BOOKED
6082680286057036975,228,4,2019-01-19,2019-04-20,Amsterdam,Tokyo,247,BOOKED
8453572973130722674,96,22,2019-01-19,2019-05-02,Stockholm,Hong Kong,749,BOOKED
7761630521812588307,238,14,2019-01-19,2019-04-11,Cairo,Munich,332,BOOKED
2918665429303801679,220,21,2019-01-19,2019-04-06,Sydney,Sao Paolo,702,BOOKED
3622303330020017745,134,10,2019-01-19,2019-04-26,Milano,Sao Paolo,602,BOOKED
7444894926293133911,87,13,2019-01-19,2019-03-30,Amsterdam,Budapest,178,BOOKED
8883560346927188946,39,15,2019-01-20,2019-05-13,Brussels,Amsterdam,806,BOOKED
4443234338550733433,308,9,2019-01-20,2019-05-14,Hong Kong,Oslo,282,BOOKED
7821148289007088721,250,1,2019-01-20,2019-04-11,Cairo,Johannesburg,435,BOOKED
7010851783942786593,116,17,2019-01-20,2019-04-18,Dubai,Sydney,74,BOOKED
3120099672114157747,377,3,2019-01-20,2019-04-15,New Delhi,Amsterdam,511,BOOKED
1748112979674287238,382,8,2019-01-20,2019-04-02,Sao Paolo,Paris,275,CANCELLED
8525885752057001277,3,4,2019-01-21,2019-04-03,Dubai,Sao Paolo,132,BOOKED
1756708195090144580,112,13,2019-01-21,2019-05-19,Johannesburg,Cairo,27,BOOKED
521731103166311269,441,17,2019-01-21,2019-05-03,Berlin,Paris,415,BOOKED
788790968633478414,483,9,2019-01-21,2019-04-23,Athens,Paris,360,BOOKED
1106352311246024236,308,9,2019-01-21,2019-03-31,London,Dubai,122,BOOKED
6828096548311630233,480,6,2019-01-21,2019-04-09,Sofia,Munich,671,BOOKED
6314597025340684204,35,11,2019-01-21,2019-05-03,Athens,Toronto,260,BOOKED
5023766457645308005,183,9,2019-01-21,2019-03-23,Madrid,Sydney,309,BOOKED
7472917604018568644,230,6,2019-01-21,2019-05-14,Sao Paolo,Sydney,210,BOOKED
6458817656991636234,112,13,2019-01-21,2019-05-14,Paris,Los Angeles,620,BOOKED
5270868518204828249,155,6,2019-01-21,2019-05-05,Madrid,Sydney,510,BOOKED
7433311847020751260,102,3,2019-01-21,2019-03-28,Lausanne,Prague,517,BOOKED
1660846310914455407,118,19,2019-01-21,2019-04-14,Amsterdam,Sydney,193,BOOKED
8793916649939007904,180,6,2019-01-22,2019-05-10,Sydney,Cairo,330,BOOKED
2800292982360382371,39,15,2019-01-22,2019-04-27,Milano,Sydney,707,BOOKED
5249754420286955781,302,3,2019-01-22,2019-04-26,Buenos Aires,Los Angeles,249,BOOKED
6903616733629967363,422,23,2019-01-22,2019-05-06,New Delhi,Hong Kong,773,BOOKED
3857117146093895833,153,4,2019-01-22,2019-04-24,New York,Sydney,707,BOOKED
8440049074284821371,93,19,2019-01-22,2019-04-23,Prague,Sofia,199,BOOKED
9151201418432453209,296,22,2019-01-22,2019-04-03,Kiev,Sydney,60,BOOKED
7760834357973831811,314,15,2019-01-22,2019-05-19,Munich,Los Angeles,543,BOOKED
766003141573749913,34,10,2019-01-22,2019-04-01,New York,New Mexico,237,BOOKED
5914867693360145599,275,1,2019-01-22,2019-05-12,Sao Paolo,Prague,414,BOOKED
8094132797173617423,360,11,2019-01-22,2019-04-08,Hong Kong,Brussels,715,BOOKED
741582510968410080,416,17,2019-01-22,2019-05-19,Los Angeles,Lisbon,30,BOOKED
7871172414212249162,442,18,2019-01-22,2019-04-23,Amsterdam,Johannesburg,461,CANCELLED
8397591538815073456,101,2,2019-01-22,2019-03-17,Warsaw,Lausanne,21,EXCHANGED
2306727836766395255,39,15,2019-01-23,2019-05-12,Sao Paolo,Sydney,406,BOOKED
5059406808809866267,470,21,2019-01-23,2019-04-02,Sydney,Amsterdam,736,BOOKED
1938925364071857374,418,19,2019-01-23,2019-05-05,Paris,Moscow,415,BOOKED
1845174471307711450,250,1,2019-01-23,2019-05-09,Amsterdam,Oslo,386,BOOKED
9184646037232684018,144,20,2019-01-23,2019-05-20,Sofia,Osaka,456,BOOKED
2518354143083791400,401,2,2019-01-23,2019-05-08,Paris,Bogota,186,BOOKED
699769909005066504,94,20,2019-01-23,2019-04-03,Amsterdam,Budapest,587,BOOKED
4863745808314819794,261,12,2019-01-23,2019-04-16,Amsterdam,Johannesburg,225,BOOKED
8410503853286434130,455,6,2019-01-23,2019-04-07,Kiev,Buenos Aires,279,BOOKED
5607423502260339785,94,20,2019-01-23,2019-04-25,Berlin,Los Angeles,241,BOOKED
8261372408919415117,345,21,2019-01-23,2019-03-14,Sydney,Madrid,22,EXCHANGED
1210621571436941023,45,21,2019-01-24,2019-04-30,Amsterdam,Sofia,692,BOOKED
3318425096994094122,229,5,2019-01-24,2019-04-22,Dubai,Budapest,807,BOOKED
1846296853466594633,420,21,2019-01-24,2019-03-27,Amsterdam,New Delhi,713,BOOKED
2674982895322153697,161,12,2019-01-24,2019-03-24,Oslo,Berlin,262,BOOKED
8169907758888853004,3,4,2019-01-24,2019-04-22,Osaka,New Delhi,59,BOOKED
662636274170505625,150,1,2019-01-24,2019-03-24,Munich,Sofia,137,BOOKED
3938052586956410570,272,23,2019-01-24,2019-04-24,Madrid,Amsterdam,733,BOOKED
208424766402360083,72,23,2019-01-24,2019-04-01,Munich,Budapest,495,BOOKED
4847315725375133173,266,17,2019-01-24,2019-04-30,Paris,Amsterdam,54,CANCELLED
9017199038564929033,384,10,2019-01-24,2019-04-07,Amsterdam,Sao Paolo,575,CANCELLED
2989350898312768574,284,10,2019-01-25,2019-05-04,Athens,Amsterdam,775,BOOKED
993415790812942663,39,15,2019-01-25,2019-04-09,Cairo,Lausanne,146,BOOKED
572612193373908398,472,23,2019-01-25,2019-05-19,Tokyo,Beijing,366,BOOKED
5823158387753517525,271,22,2019-01-25,2019-05-20,Sydney,Berlin,365,BOOKED
2095679533863160937,311,12,2019-01-25,2019-05-01,Athens,New York,468,BOOKED
8825137402352841563,442,18,2019-01-25,2019-03-06,Sydney,Lausanne,45,EXCHANGED
46581725754334612,455,6,2019-01-25,2019-03-11,Madrid,Amsterdam,26,EXCHANGED
4465095858556744207,194,20,2019-01-25,2019-03-25,Bogota,Dubai,58,EXCHANGED
455989118770719116,12,13,2019-01-26,2019-04-07,Dubai,Hong Kong,461,BOOKED
7970533981524916615,441,17,2019-01-26,2019-05-20,Sao Paolo,Amsterdam,383,BOOKED
5454917895304080153,194,20,2019-01-26,2019-04-25,Oslo,Sao Paolo,626,BOOKED
3148470446728016568,407,8,2019-01-26,2019-05-06,New York,Paris,754,BOOKED
4436693333563522243,238,14,2019-01-26,2019-03-29,Moscow,Lausanne,88,BOOKED
5549094957575693943,198,24,2019-01-27,2019-04-04,Sydney,Kiev,624,BOOKED
4600212598021257679,329,5,2019-01-27,2019-05-06,New Mexico,Amsterdam,501,BOOKED
3153371276507014781,156,7,2019-01-27,2019-04-30,Athens,Sydney,774,BOOKED
766003141573749913,34,10,2019-01-27,2019-04-01,New York,New Mexico,213,CANCELLED
264435653474094519,72,23,2019-01-28,2019-05-19,Los Angeles,New Delhi,367,BOOKED
5120743305975332710,308,9,2019-01-28,2019-04-19,Kiev,Tokyo,799,BOOKED
3561846958591856384,412,13,2019-01-28,2019-05-14,Lisbon,New Delhi,415,BOOKED
9160259994587276384,187,13,2019-01-28,2019-04-01,Sao Paolo,Madrid,149,BOOKED
8624344137115793149,487,13,2019-01-28,2019-04-08,Sao Paolo,Moscow,637,BOOKED
1906567874242095701,9,10,2019-01-28,2019-05-24,Sydney,Amsterdam,225,BOOKED
2265444671856995878,418,19,2019-01-28,2019-05-14,Johannesburg,Los Angeles,182,BOOKED
1632737843920371533,29,5,2019-01-28,2019-05-02,Athens,Dubai,597,BOOKED
2515063561738483569,321,22,2019-01-28,2019-05-23,Tokyo,Osaka,73,BOOKED
5034065688411746299,401,2,2019-01-28,2019-03-21,Sydney,Munich,59,EXCHANGED
7276471757685580612,174,25,2019-01-29,2019-05-23,Amsterdam,Prague,180,BOOKED
4244783853611338690,424,25,2019-01-29,2019-05-10,Milano,Berlin,430,BOOKED
2867936489368538813,486,12,2019-01-29,2019-04-09,Lisbon,New Mexico,638,BOOKED
4894277808702748560,496,22,2019-01-29,2019-05-16,Sao Paolo,New Mexico,44,BOOKED
5348189237587141847,495,21,2019-01-29,2019-03-29,Madrid,Tokyo,172,BOOKED
3746279023733588647,59,10,2019-01-29,2019-04-19,Beijing,Hong Kong,96,BOOKED
1232362539380885440,18,19,2019-01-29,2019-05-22,Bogota,Los Angeles,160,BOOKED
3826021441036649213,473,24,2019-01-29,2019-04-10,New York,Sao Paolo,170,BOOKED
4318268560677246963,92,18,2019-01-29,2019-04-27,Munich,Osaka,467,CANCELLED
8883560346927188946,39,15,2019-01-29,2019-05-13,Brussels,Amsterdam,652,CANCELLED
4025741954330767167,301,2,2019-01-29,2019-04-20,Sao Paolo,Milano,22,EXCHANGED
281136080934273627,409,10,2019-01-29,2019-03-13,Amsterdam,New York,29,EXCHANGED
7806229646905377700,321,22,2019-01-30,2019-05-16,Tokyo,Paris,548,BOOKED
3346656960629365254,480,6,2019-01-30,2019-04-02,Sydney,Warsaw,541,BOOKED
4266617651505406472,197,23,2019-01-30,2019-04-08,Sao Paolo,Hong Kong,686,BOOKED
4709689500022009270,50,1,2019-01-30,2019-04-05,Osaka,Milano,79,BOOKED
1301065373601493428,153,4,2019-01-30,2019-05-20,Paris,Madrid,627,BOOKED
5922176755837988285,290,16,2019-01-30,2019-04-05,Munich,Warsaw,400,BOOKED
3259075259794118896,180,6,2019-01-30,2019-05-13,Budapest,Munich,307,BOOKED
680841264461712145,399,25,2019-01-30,2019-04-13,Toronto,Brussels,93,BOOKED
4445546353510618852,208,9,2019-01-30,2019-04-07,Buenos Aires,Osaka,415,BOOKED
1403749303385888610,38,14,2019-01-30,2019-05-22,Paris,Moscow,541,BOOKED
599548403709766059,472,23,2019-01-30,2019-04-07,Dubai,Bogota,456,BOOKED
8756922651593039454,387,13,2019-01-30,2019-04-15,Sydney,Buenos Aires,75,BOOKED
6763507564240483132,304,5,2019-01-30,2019-04-17,New Delhi,Brussels,59,EXCHANGED
8899959262333015213,491,17,2019-01-30,2019-04-24,Sao Paolo,Toronto,31,EXCHANGED
4900060093501884500,205,6,2019-01-31,2019-04-08,Brussels,Hong Kong,810,BOOKED
4427855827153609649,324,25,2019-01-31,2019-04-28,Paris,Munich,45,BOOKED
4095922949641246178,310,11,2019-01-31,2019-05-17,Hong Kong,Madrid,632,BOOKED
6040577102706930369,46,22,2019-01-31,2019-05-13,Dubai,Lisbon,578,BOOKED
2332209679810398990,458,9,2019-01-31,2019-05-28,New York,Sydney,592,BOOKED
5358276790448294374,470,21,2019-01-31,2019-05-24,Osaka,Stockholm,792,BOOKED
108597833168738697,374,25,2019-01-31,2019-04-04,Hong Kong,Moscow,117,BOOKED
5645330231025375241,438,14,2019-01-31,2019-05-03,Beijing,Toronto,25,BOOKED
6557102317285217094,308,9,2019-01-31,2019-04-24,Osaka,Tokyo,224,BOOKED
8716586701691345567,209,10,2019-01-31,2019-03-31,Hong Kong,Warsaw,754,BOOKED
5075438669725729751,421,22,2019-01-31,2019-03-26,Amsterdam,Paris,34,EXCHANGED
5922176755837988285,290,16,2019-02-01,2019-04-05,Munich,Warsaw,357,CANCELLED
6660918084211405486,45,21,2019-02-01,2019-03-23,Buenos Aires,Los Angeles,719,CANCELLED
1930411473786864558,189,15,2019-02-01,2019-04-19,Budapest,Sofia,61,EXCHANGED
6378938855252798550,476,2,2019-02-01,2019-03-29,Brussels,Berlin,77,EXCHANGED
597680008814584442,199,25,2019-02-02,2019-05-12,Toronto,Johannesburg,393,BOOKED
4436761064839820685,216,17,2019-02-02,2019-05-01,London,Sydney,602,BOOKED
6305044887391171209,152,3,2019-02-02,2019-05-10,Athens,Amsterdam,273,BOOKED
5175359134165613494,409,10,2019-02-02,2019-05-19,Moscow,Toronto,650,BOOKED
3188352171414064548,402,3,2019-02-02,2019-04-12,Buenos Aires,Munich,762,BOOKED
9184205966133344266,248,24,2019-02-02,2019-03-25,Amsterdam,Bogota,20,EXCHANGED
4271523968792672122,13,14,2019-02-02,2019-04-24,Sao Paolo,Oslo,31,EXCHANGED
2097633421661617191,365,16,2019-02-03,2019-04-05,Osaka,Berlin,701,BOOKED
7940429405007561197,17,18,2019-02-03,2019-04-23,London,Sydney,591,BOOKED
3050776635970677019,472,23,2019-02-03,2019-05-25,New Mexico,Bogota,41,BOOKED
952264921702763522,147,23,2019-02-03,2019-05-17,New York,New Delhi,123,BOOKED
2728797205838608184,194,20,2019-02-03,2019-05-31,Lausanne,Brussels,333,BOOKED
6477226855445885641,16,17,2019-02-03,2019-05-15,Sao Paolo,Tokyo,807,BOOKED
8985341858820843759,54,5,2019-02-03,2019-04-06,Sydney,Sao Paolo,53,EXCHANGED
6219921968348136603,385,11,2019-02-04,2019-05-25,Stockholm,Moscow,598,BOOKED
3832406520565011402,304,5,2019-02-04,2019-05-16,Tokyo,Sofia,299,BOOKED
7628211377270008362,143,19,2019-02-04,2019-05-23,Bogota,Sydney,624,BOOKED
6280676467887826418,78,4,2019-02-04,2019-05-06,Amsterdam,Buenos Aires,184,BOOKED
2971018978063703548,461,12,2019-02-04,2019-04-28,Sydney,London,465,BOOKED
4770604708307399792,409,10,2019-02-04,2019-05-09,New Delhi,Sao Paolo,557,BOOKED
435621134607222580,452,3,2019-02-04,2019-04-26,Berlin,Prague,550,BOOKED
5843784254984466909,482,8,2019-02-04,2019-04-17,Amsterdam,Sydney,27,BOOKED
8951086191273697335,270,21,2019-02-04,2019-05-10,Beijing,New Delhi,770,BOOKED
4742169496757227130,489,15,2019-02-04,2019-04-25,Tokyo,Lausanne,57,BOOKED
8624344137115793149,487,13,2019-02-04,2019-04-08,Sao Paolo,Moscow,602,CANCELLED
1988600841207050295,108,9,2019-02-04,2019-04-11,Sydney,Athens,82,EXCHANGED
6265628015953407528,167,18,2019-02-05,2019-04-11,Sofia,London,567,BOOKED
